,7,8,9,10,13,16,18,19,20,25,27,28,29,32,34,36,63,64,66,67,69,70,71,73,75,77,78,79,80,81,82,83,84,86,87,88,89,90,92,93,94,95,96,97,98,99,100,101,102,104,105,107,109,110,112,143,148,149
mmu-miR-30a-5p,16.873,17.094,15.45,15.672736,15.504,15.3059,15.238692,15.666,15.654,16.09,15.682,15.264,16.204,16.197,16.11,16.738,18.520893,16.516,19.094778,15.523,15.589,15.215008,16.76,16.285,20.858994,14.935008,16.197,16.11,16.738,18.242,15.903,15.79,16.285,16.61,15.888,18.29,15.708,15.066323,15.571,15.229769,15.828,15.959,16.829,15.86,17.075,20.82,15.985,16.246,15.477,23.4,22.12,16.534,18.859,18.606,18.073,15.357,15.276,17.48
mmu-miR-30b-5p,18.217,18.306,16.925,17.775362,16.523,16.83525,17.04682,16.735,17.09,17.313,16.9,16.204,17.393,17.613,17.804,18.072,19.507113,17.748,20.704615,16.658,16.98,15.932648,18.333,17.844,21.24473,16.316689,17.613,17.804,18.072,19.78,17.527,17.081,17.844,17.713,17.59,19.081,16.709,15.851674,16.848,15.31273,16.87,17.095,18.165,17.361,18.284,21.169,17.241,18.014,16.471,23.75,24.121,17.411,19.781,19.762,20.352,16.056,18.447,18.933
mmu-miR-30c-5p,17.18,17.613,15.985,17.043839,15.929,16.457737,16.08869,16.099,16.896,16.671,16.277,15.654,17.097,17.772,17.617,17.41,19.01918,16.742,20.212818,15.928,16.185,17.340843,17.459,20.459,20.259392,17.116968,17.772,17.617,17.41,18.948,16.754,16.714,20.459,16.926,16.577,18.579,16,17.8805,15.754,15.0960655,16.142,14.085,17.442,17.119,17.173,19.59,16.451,17.918,15.856,22.621,21.653,16.163,18.776,19.735,18.898,16.149,16.96,17.394
mmu-miR-30d-5p,17.862,18.088,16.51,16.614872,16.639,16.6903,16.703146,16.775,16.636,17.182,16.945,16.438,17.538,17.216,17.274,17.726,19.559319,17.624,20.047472,16.484,16.536,16.919733,17.767,17.628,19.156775,17.246174,17.216,17.274,17.726,18.877,16.97,17.449,17.628,17.406,16.911,19.207,16.972,17.053663,16.503,15.9595585,16.971,16.698,17.981,16.984,18.004,21.139,17.109,17.509,16.705,23.003,22.308,17.453,19.796,19.635,19.348,16.677,16.68,17.13
mmu-miR-30e-5p,17.386,17.683,15.898,15.95974,15.72,15.341368,15.522778,15.989,16.049,16.486,16.132,15.615,16.779,16.652,16.752,17.059,18.559435,16.916,18.921335,15.867,15.914,15.447137,17.258,16.77,20.773476,15.444908,16.652,16.752,17.059,19.097,16.567,16.304,16.77,16.844,16.421,18.774,16.052,15.738499,15.956,14.605514,16.241,16.486,17.142,16.227,17.578,21.234,16.366,16.681,15.853,23.887,23.176,17.192,19.257,19.147,18.747,15.646,15.272,16.861
mmu-miR-322-5p,20.693,20.544,19.358,18.817024,18.751,20.250256,19.295494,19.145,18.786,19.474,19.553,18.524,19.229,20.199,20.293,19.899,21.921959,19.946,21.063938,18.917,19.5,19.961897,20.609,19.621,23.74147,18.889744,20.199,20.293,19.899,21.02,19.889,19.511,19.621,19.881,19.922,20.864,18.539,19.53846,19.625,17.395424,18.559,19.253,20.606,19.209,19.513,21.568,19.351,19.905,18.463,28.362,24.62,19.687,22.643,22.641,21.892,18.13,18.222,20.802
mmu-miR-325-3p,34.869,36.163,36.053,35.541164,35.948,32.61013,32.80164,34.808,36.948,35.413,34.929,33.259,34.029,37.018,36.215,35.298,33.81533,35.193,36.23043,33.383,35.074,33.307655,33.956,35.439,35.243572,32.32614,37.018,36.215,35.298,37.07,34.543,35.301,35.439,34.783,34.682,37.933,34.29,35.140278,32.899,31.88703,33.287,34.744,35.25,36.245,36.726,39.185,33.826,34.658,33.372,40,38.637,36.014,35.727,39.77,36.286,34.632,34.283,36.441
mmu-miR-338-5p,26.031,27.884,26.92,26.10973,27.186,25.510609,25.129332,27.13,26.402,25.797,27.21,26.067,26.795,27.367,28.048,27.571,28.6366,27.95,26.3112,26.498,26.546,26.079872,27.869,26.747,28.17835,26.308155,27.367,28.048,27.571,28.106,26.834,26.602,26.747,26.17,27.02,27.968,27.682,26.461157,26.653,24.897272,26.597,26.668,28.173,26.64,27.803,27.787,27.299,27.07,26.86,30.822,28.764,27.931,29.799,30.224,27.573,26.725,25.736,26.803
mmu-miR-340-5p,26.569,26.097,24.448,23.628315,24.23,23.387394,23.815054,24.743,27.822,25.075,24.265,23.745,25.158,26.076,25.278,25.536,26.0948,25.215,27.411316,24.715,25.063,23.038544,25.543,25.914,29.696442,23.578339,26.076,25.278,25.536,28.291,25.223,25.143,25.914,25.643,25.289,27.415,24.128,24.161785,25.15,22.933023,24.397,24.818,26.059,26.107,25.822,30.05,25.08,25.234,23.94,34.817,32.517,26.58,29.266,28.968,28.034,23.772,23.489,26.071
mmu-miR-350-3p,24.29,23.971,23.37,22.606426,22.555,21.817924,21.721449,22.688,22.517,23.161,23.215,21.977,23.215,23.802,23.887,24.144,24.862364,23.744,25.29398,22.726,23.103,21.266861,24.727,23.447,26.268114,21.414812,23.802,23.887,24.144,25.095,23.763,23.121,23.447,23.581,23.886,25.289,22.54,21.426065,23.118,20.566336,22.833,22.768,23.965,23.18,24.378,27.063,23.123,23.335,22.28,30.907,29.623,22.834,25.597,25.312,26.509,21.692,22.241,24.174
mmu-miR-369-3p,30.179,29.334,27.792,27.223013,27.673,27.452835,26.942581,27.922,27.481,28.03,27.738,27.322,28.735,29.537,28.884,28.482,30.238297,28.136,32.315567,28.454,28.453,26.73808,29.351,29.007,32.87204,26.544086,29.537,28.884,28.482,30.472,28.355,27.66,29.007,28.764,28.406,30.34,27.593,27.184223,28.202,25.311954,27.205,28.529,29.749,27.904,28.389,32.71,28.069,28.722,27.605,40,35.601,29.778,31.889,32.703,31.614,27.186,26.077,31.296
mmu-miR-384-5p,34.253,35.006,31.619,33.39044,32.643,32.318,30.72641,32.67,33.864,32.762,32.326,31.178,31.621,40,34.816,33.782,34.31066,32.137,33.919197,32.164,32.084,31.597519,32.931,33.131,35.474087,32.64658,40,34.816,33.782,33.073,33.213,32.434,33.131,32.907,33.878,33.314,31.735,32.27918,31.432,32.197025,37.429,34.911,35.676,32.975,36.699,37.168,32.763,32.992,32.456,40,35.434,32.982,40,40,35.611,31.864,31.666,32.123
mmu-miR-410-3p,28.931,29.45,27.752,27.134394,27.893,26.801718,26.736712,28.2,28.091,28.497,28.226,27.237,29.259,28.588,28.339,28.979,30.736212,28.791,30.74646,27.858,28.162,27.38748,28.756,28.69,31.80586,27.035635,28.588,28.339,28.979,31.488,28.149,26.461,28.69,29.207,27.89,32.654,28.157,27.434637,29.556,27.003473,28.586,27.836,29.38,28.775,29.953,33.521,27.97,29.658,27.958,33.483,33.896,30.332,31.341,32.295,31.27,27.638,26.173,29.399
mmu-miR-429-3p,21.802,21.691,20.099,20.035929,20.422,20.569498,20.766258,20.574,20.247,20.316,20.237,19.704,20.447,20.796,21.148,21.057,23.046406,21.284,23.362509,20.11,20.149,20.00162,21.434,21.105,25.175924,21.0681,20.796,21.148,21.057,22.344,20.348,20.368,21.105,20.817,20.806,21.911,20.64,19.846973,20.258,19.262165,19.981,20.349,21.672,20.33,21.365,23.546,20.639,20.897,20.285,27.937,24.919,21.8,24.353,24.329,22.28,20.174,19.537,23.069
mmu-miR-466d-3p,26.648,26.504,24.993,24.390076,24.674,24.185835,24.468195,25.202,24.813,25.133,24.489,24.144,25.045,25.66,25.775,25.652,27.453707,25.476,28.803335,24.805,24.802,23.959932,26.273,25.778,26.05302,23.911331,25.66,25.775,25.652,27.328,25.246,25.984,25.778,25.848,25.174,26.312,24.913,24.804436,25.014,23.41993,24.718,24.773,26.39,25.372,26.051,27.106,25.2,25.737,24.662,32.217,29.915,26.171,28.564,28.575,28.819,24.587,26.687,27.693
mmu-miR-466k,29.22,29.416,28.959,27.432373,27.955,27.697475,27.576427,28.495,29.611,29.395,28.572,28.463,28.581,29.847,28.951,29.876,30.262201,28.866,29.68962,28.859,28.506,27.32569,29.67,30.411,31.527355,27.513584,29.847,28.951,29.876,31.602,28.855,29.159,30.411,29.464,29.595,30.186,28.239,28.28836,29.522,27.132755,28.595,29.375,30.105,29.332,30.779,31.967,28.553,29.266,28.738,36.538,34.497,30.5,31.715,31.554,32.096,27.9,30.412,29.773
mmu-miR-495-3p,29.256,29.853,27.677,27.833876,27.513,26.470592,27.364395,28.313,28.601,28.453,27.811,27.409,28.279,28.739,28.836,28.401,29.3481,28.458,30.218508,28.064,28.391,27.109343,28.839,28.549,30.692905,27.337547,28.739,28.836,28.401,30.243,28.426,27.751,28.549,29.228,28.367,30.626,27.726,26.64756,28.334,26.45397,27.606,27.715,29.482,28.483,29.287,31.742,28.202,28.072,27.801,36.849,34.225,28.648,31.716,31.604,30.449,27.366,33.06,29.704
mmu-miR-497-5p,19.838,20.456,19.138,19.216576,18.29,18.565125,18.520983,18.762,18.586,19.378,18.953,17.986,19.473,19.403,19.096,19.892,20.882046,19.987,21.478456,18.513,18.748,18.271675,19.922,19.072,23.837072,18.162903,19.403,19.096,19.892,22.497,19.136,19.176,19.072,19.876,19.352,22.114,18.542,18.225206,18.762,18.738384,18.934,19.195,19.827,18.79,20.593,23.622,18.852,19.401,18.357,26.589,26.426,20.49,22.158,21.686,23.335,17.805,19.979,22.055
mmu-miR-590-3p,18.988,40,40,37.990692,35.625,40,36.29722,40,34.931,40,40,40,40,40,39.632,40,40,40,40,32.771,39.847,39.73437,37.29,38.314,40,40,40,39.632,40,38.649,40,36.158,38.314,22.083,40,40,40,40,40,40,40,37.502,40,38.118,40,20.511,40,37.009,40,40,40,40,40,40,40,40,37.591,40
mmu-miR-669h-3p,27.413,27.305,27.052,26.031612,27.721,24.490396,25.196133,26.613,27.391,27.537,26.717,25.999,25.747,28.051,27.424,27.785,27.336569,26.644,27.427946,26.563,27.784,24.516472,28.53,27.414,28.716795,24.605106,28.051,27.424,27.785,30.084,27.156,26.612,27.414,28.095,27.396,27.787,27.565,25.700613,26.453,26.116259,27.517,27.461,29.358,27.866,28.489,29.136,27.159,26.193,26.133,30.798,30.491,27.806,28.86,29.099,28.993,24.621,25.401,28.478
mmu-miR-669k-3p,26.329,27.068,26.704,25.820087,26.283,26.130522,26.104013,25.877,27.039,26.953,26.224,26.137,26.213,26.134,26.801,26.489,25.800539,26.173,26.511354,26.157,26.23,25.773705,27.095,26.644,25.858536,26.38841,26.134,26.801,26.489,26.904,26.58,26.528,26.644,26.207,26.817,26.795,26.623,26.466003,25.722,25.980894,26.375,26.631,26.609,26.039,26.866,26.545,26.876,26.975,26.105,26.318,26.831,26.547,26.557,27.043,26.912,26.183,25.102,26.385
mmu-miR-694,29.751,29.483,29.13,27.873789,30.861,28.473392,28.149532,29.734,29.478,28.846,28.755,28.968,29.051,29.698,30.712,30.476,31.683561,29.739,31.057684,28.845,28.981,27.616028,31.358,29.992,30.997065,28.729603,29.698,30.712,30.476,30.666,29.244,28.807,29.992,30.001,30.165,29.193,29.689,29.886969,30.204,29.631123,29.745,30.192,31.324,30.289,30.668,30.461,30.147,29.676,29.241,33.581,31.776,31.255,32.892,32.562,30.72,29.165,35.644,35.7
mmu-miR-712-5p,24.931,24.942,23.441,23.097067,24.405,25.460426,25.253197,23.732,24.155,24.055,23.958,22.792,24.076,24.765,24.85,24.595,29.265007,24.03,25.312737,24.378,23.446,22.792477,24.441,23.958,26.376886,22.903505,24.765,24.85,24.595,26.888,23.162,23.487,23.958,23.684,23.665,25.297,23.89,23.510084,23.096,23.9624,24.559,25.045,24.738,25.34,24.299,25.968,24.323,24.516,23.208,26.296,25.954,25.149,25.991,26.312,25.361,24.874,23.705,28.43
mmu-miR-721,38.145,33.285,33.375,32.295532,34.688,32.0599,32.94033,33.986,32.324,33.206,33.861,33.057,38.004,34.022,32.09,40,34.836628,31.532,31.986797,33.518,35.263,32.286438,36.637,34.629,36.376778,31.367056,34.022,32.09,40,36.064,33.622,32.159,34.629,36.393,33.953,35.098,35.035,32.327873,35.428,31.214867,34.409,36.394,33.038,35.415,38.706,39.912,33.664,33.11,33.498,40,40,35.372,37.448,40,40,32.147,32.919,36.427
mmu-miR-743a-3p,32.814,33.279,32.955,30.402195,32.944,32.31309,31.309294,31.768,32.702,31.934,32.814,31.941,34.237,31.881,32.323,32.135,32.908306,32.226,32.73822,32.488,34.597,30.813757,32.489,33.17,33.609997,30.851414,31.881,32.323,32.135,34.521,32.761,32.646,33.17,33.981,32.738,33.479,32.176,31.074726,33.089,30.50424,32.543,30,32.122,31.966,31.864,33.261,31.816,33.815,31.953,35.683,35.075,33.944,34.43,34.054,40,31.707,37.954,36.952
mmu-miR-743b-3p,36.442,37.152,38.669,33.68677,38.731,32.857903,33.18892,37.769,35.586,40,32.44,36.319,32.068,36.735,36.04,38.49,40,38.321,40,33.916,34.488,33.799843,39.309,35.17,40,33.424675,36.735,36.04,38.49,40,40,36.664,35.17,34.794,34.551,39.667,40,34.04013,40,34.44013,35.541,30,36.081,30,32.9,40,33.953,30,35.672,40,37.794,38.395,40,39.542,30,33.33,40,35.475
mmu-miR-876-3p,34.954,40,38.084,33.842964,35.288,40,38.080235,35.032,38.841,40,35.788,34.658,37.714,33.47,37.386,35.766,40,40,40,35.964,33.646,38.30824,40,36.492,40,36.689205,33.47,37.386,35.766,40,34.435,33.003,36.492,36.907,34.718,36.204,38.125,39.55168,34.773,35.05599,35.766,37.497,33.178,34.421,33.726,34.178,34.191,34.486,35.315,40,35.374,40,39.009,40,36.11,40,37.672,36.228
mmu-miR-9-5p,29.53,29.838,27.38,27.655273,28.368,26.453903,27.565775,28.17,27.51,27.66,27.309,27.112,27.48,29.274,29.665,27.568,30.925575,28.333,32.292095,27.568,27.139,27.654903,28.6,28.361,32.26278,27.149597,29.274,29.665,27.568,28.25,27.296,26.77,28.361,28.332,27.907,28.81,27.843,27.469076,28.063,26.558443,27.658,27.685,29.242,27.572,27.946,29.326,28.106,27.298,27.782,31.745,31.282,29.357,31.836,33.23,28.378,27.262,23.798,28.599
mmu-miR-93-5p,20.848,21.38,19.476,19.951683,19.59,19.532444,19.42816,19.818,19.69,19.759,19.205,19.044,20.291,20.269,20.182,20.528,22.759289,20.464,22.941042,19.469,19.515,19.129469,20.578,20.162,24.250319,20.074835,20.269,20.182,20.528,22.288,19.888,19.827,20.162,20.363,19.86,21.944,19.641,19.802235,19.672,18.922789,19.841,20.007,20.676,19.642,20.882,23.881,19.971,20.17,19.62,26.295,24.703,20.857,23.253,22.97,22.144,19.327,21.77,21.89
mmu-miR-98-5p,23.648,23.48,22.194,22.716198,21.949,23.001915,22.5448,22.358,21.985,21.976,21.867,21.455,22.118,23.11,22.673,22.626,26.392616,22.642,25.822012,21.798,22.051,22.337482,22.902,22.775,23.992853,23.541685,23.11,22.673,22.626,23.058,22.303,21.358,22.775,22.633,22.536,23.209,22.065,22.453325,22.76,22.26071,21.753,21.974,23.545,22.218,22.101,23.66,22.63,22.332,21.948,26.273,25.486,23.935,26.886,27.356,23.366,21.754,22.755,24.562
